TIME,HR,RR,HRV,SPO2
2024-04-15 00:10:55,76,21,788,97
2024-04-15 00:10:56,76,21,787,97
2024-04-15 00:10:57,76,20,778,97
2024-04-15 00:10:58,76,20,785,97
2024-04-15 00:10:59,76,20,758,97
2024-04-15 00:11:00,77,20,799,97
2024-04-15 00:11:01,76,20,808,97
2024-04-15 00:11:02,77,20,797,97
2024-04-15 00:11:03,76,20,786,97
2024-04-15 00:11:04,76,20,793,97
2024-04-15 00:11:05,76,20,817,97
2024-04-15 00:11:06,76,20,814,97
2024-04-15 00:11:07,75,20,807,97
2024-04-15 00:11:08,75,20,775,97
2024-04-15 00:11:09,75,20,778,97
2024-04-15 00:11:10,76,20,771,97
2024-04-15 00:11:11,76,20,765,97
2024-04-15 00:11:12,77,20,806,97
2024-04-15 00:11:13,77,20,792,97
2024-04-15 00:11:14,77,20,782,97
2024-04-15 00:11:15,77,20,806,97
2024-04-15 00:11:16,76,20,805,97
2024-04-15 00:11:17,76,20,796,97
2024-04-15 00:11:18,76,20,769,97
2024-04-15 00:11:19,76,20,794,97
2024-04-15 00:11:20,76,20,756,97
2024-04-15 00:11:21,76,21,756,97
2024-04-15 00:11:22,77,21,770,97
2024-04-15 00:11:23,78,21,771,97
2024-04-15 00:11:24,77,21,800,97
2024-04-15 00:11:25,77,21,801,97
2024-04-15 00:11:26,76,21,816,97
2024-04-15 00:11:27,76,20,797,97
2024-04-15 00:11:28,76,20,815,97
2024-04-15 00:11:29,76,20,836,97
2024-04-15 00:11:30,75,20,820,97
2024-04-15 00:11:31,74,20,842,97
2024-04-15 00:11:32,74,20,819,97
2024-04-15 00:11:33,73,21,815,97
2024-04-15 00:11:34,73,21,815,97
2024-04-15 00:11:35,73,21,807,97
2024-04-15 00:11:36,74,21,799,97
2024-04-15 00:11:37,73,21,804,97
2024-04-15 00:11:38,74,21,819,97
2024-04-15 00:11:39,74,20,798,97
2024-04-15 00:11:40,74,20,812,97
2024-04-15 00:11:41,74,20,808,97
2024-04-15 00:11:42,74,20,779,97
2024-04-15 00:11:43,75,20,791,97
2024-04-15 00:11:44,75,20,782,97
2024-04-15 00:11:45,75,20,785,97
2024-04-15 00:11:46,75,20,804,97
2024-04-15 00:11:47,75,20,804,97
2024-04-15 00:11:48,75,20,794,97
2024-04-15 00:11:49,75,20,795,97
2024-04-15 00:11:50,75,20,814,97
2024-04-15 00:11:51,75,20,807,97
2024-04-15 00:11:52,75,20,794,97
2024-04-15 00:11:53,75,20,789,97
2024-04-15 00:11:54,75,20,791,97
2024-04-15 00:11:55,75,20,813,97
2024-04-15 00:11:56,75,20,821,97
2024-04-15 00:11:57,75,20,801,97
2024-04-15 00:11:58,74,20,845,97
2024-04-15 00:11:59,74,20,819,97
2024-04-15 00:12:00,74,20,797,97
2024-04-15 00:12:01,74,20,812,97
2024-04-15 00:12:02,74,20,806,97
2024-04-15 00:12:03,74,20,795,97
2024-04-15 00:12:04,74,20,805,97
2024-04-15 00:12:05,74,20,807,97
2024-04-15 00:12:06,74,20,802,97
2024-04-15 00:12:07,74,20,788,97
2024-04-15 00:12:08,75,20,789,97
2024-04-15 00:12:09,75,20,761,97
2024-04-15 00:12:10,75,20,778,97
2024-04-15 00:12:11,76,21,765,97
2024-04-15 00:12:12,77,21,753,97
2024-04-15 00:12:13,77,21,766,97
2024-04-15 00:12:14,78,20,755,97
2024-04-15 00:12:15,78,20,772,97
2024-04-15 00:12:16,78,21,758,97
2024-04-15 00:12:17,78,21,783,97
2024-04-15 00:12:18,78,21,782,97
2024-04-15 00:12:19,78,21,822,97
2024-04-15 00:12:20,78,21,794,97
2024-04-15 00:12:21,77,21,799,97
2024-04-15 00:12:22,76,21,817,97
2024-04-15 00:12:23,76,21,811,97
2024-04-15 00:12:24,75,21,796,97
2024-04-15 00:12:25,75,21,780,97
2024-04-15 00:12:26,75,20,803,97
2024-04-15 00:12:27,75,20,806,97
2024-04-15 00:12:28,75,20,768,97
2024-04-15 00:12:29,75,20,795,97
2024-04-15 00:12:30,75,20,796,97
2024-04-15 00:12:31,76,20,764,97
2024-04-15 00:12:32,76,20,795,97
2024-04-15 00:12:33,76,20,795,97
2024-04-15 00:12:34,76,20,821,97
2024-04-15 00:12:35,76,20,795,97
2024-04-15 00:12:36,75,20,798,97
2024-04-15 00:12:37,75,20,798,97
2024-04-15 00:12:38,75,20,800,97
2024-04-15 00:12:39,76,20,763,97
2024-04-15 00:12:40,76,20,811,97
2024-04-15 00:12:41,76,20,797,97
2024-04-15 00:12:42,76,20,759,97
2024-04-15 00:12:43,75,20,793,97
2024-04-15 00:12:44,76,20,810,97
2024-04-15 00:12:45,75,20,785,97
2024-04-15 00:12:46,75,20,833,97
2024-04-15 00:12:47,75,20,819,97
2024-04-15 00:12:48,75,20,793,97
2024-04-15 00:12:49,75,20,816,97
2024-04-15 00:12:50,75,20,817,97
2024-04-15 00:12:51,75,20,792,97
2024-04-15 00:12:52,75,20,816,97
2024-04-15 00:12:53,74,20,805,97
2024-04-15 00:12:54,74,20,808,97
2024-04-15 00:12:55,74,20,834,97
2024-04-15 00:12:56,74,20,813,97
2024-04-15 00:12:57,74,20,806,97
2024-04-15 00:12:58,74,20,817,97
2024-04-15 00:12:59,74,20,803,97
2024-04-15 00:13:00,74,20,813,97
2024-04-15 00:13:01,74,20,812,97
2024-04-15 00:13:02,74,20,817,97
2024-04-15 00:13:03,74,20,827,97
2024-04-15 00:13:04,74,20,828,97
2024-04-15 00:13:05,73,20,827,97
2024-04-15 00:13:06,73,20,770,97
2024-04-15 00:13:07,73,20,815,97
2024-04-15 00:13:08,74,20,788,97
2024-04-15 00:13:09,74,20,802,97
2024-04-15 00:13:10,74,20,781,97
2024-04-15 00:13:11,75,21,753,97
2024-04-15 00:13:12,75,21,806,97
2024-04-15 00:13:13,75,21,787,97
2024-04-15 00:13:14,75,21,782,97
2024-04-15 00:13:15,76,21,763,97
2024-04-15 00:13:16,75,21,799,97
2024-04-15 00:13:17,76,21,811,97
2024-04-15 00:13:18,75,21,791,97
2024-04-15 00:13:19,75,21,807,97
2024-04-15 00:13:20,76,21,813,97
2024-04-15 00:13:21,75,21,798,97
2024-04-15 00:13:22,75,21,825,97
2024-04-15 00:13:23,75,21,791,97
2024-04-15 00:13:24,75,21,779,97
2024-04-15 00:13:25,75,21,784,97
2024-04-15 00:13:26,76,21,776,97
2024-04-15 00:13:27,76,21,803,97
2024-04-15 00:13:28,76,21,775,97
2024-04-15 00:13:29,76,21,805,97
2024-04-15 00:13:30,76,21,809,97
2024-04-15 00:13:31,75,21,811,97
2024-04-15 00:13:32,75,21,813,97
2024-04-15 00:13:33,75,21,797,97
2024-04-15 00:13:34,75,21,806,97
2024-04-15 00:13:35,75,21,818,97
2024-04-15 00:13:36,75,21,804,97
2024-04-15 00:13:37,75,21,784,97
2024-04-15 00:13:38,75,21,787,97
2024-04-15 00:13:39,75,21,798,97
2024-04-15 00:13:40,75,21,795,97
2024-04-15 00:13:41,75,21,778,97
2024-04-15 00:13:42,75,21,815,97
2024-04-15 00:13:43,75,21,806,97
2024-04-15 00:13:44,75,21,811,97
2024-04-15 00:13:45,75,21,816,97
2024-04-15 00:13:46,74,21,819,97
2024-04-15 00:13:47,74,21,815,97
2024-04-15 00:13:48,74,21,829,97
2024-04-15 00:13:49,74,21,819,97
2024-04-15 00:13:50,74,21,819,97
2024-04-15 00:13:51,73,21,803,97
2024-04-15 00:13:52,73,21,816,97
2024-04-15 00:13:53,74,21,795,97
2024-04-15 00:13:54,74,21,804,97
2024-04-15 00:13:55,74,21,808,97
2024-04-15 00:13:56,74,21,763,97
2024-04-15 00:13:57,74,21,746,97
2024-04-15 00:13:58,76,21,786,97
2024-04-15 00:13:59,76,21,760,97
2024-04-15 00:14:00,76,21,759,97
2024-04-15 00:14:01,77,21,803,97
2024-04-15 00:14:02,77,21,780,97
2024-04-15 00:14:03,77,21,790,97
2024-04-15 00:14:04,77,21,790,97
2024-04-15 00:14:05,77,21,798,97
2024-04-15 00:14:06,76,21,813,97
2024-04-15 00:14:07,76,21,816,97
2024-04-15 00:14:08,75,21,816,97
2024-04-15 00:14:09,75,21,833,97
2024-04-15 00:14:10,74,21,837,97
2024-04-15 00:14:11,74,21,810,97
2024-04-15 00:14:12,73,21,819,97
2024-04-15 00:14:13,73,21,846,97
2024-04-15 00:14:14,73,21,813,97
2024-04-15 00:14:15,73,21,804,97
2024-04-15 00:14:16,73,21,827,97
2024-04-15 00:14:17,74,20,786,97
2024-04-15 00:14:18,74,20,829,97
2024-04-15 00:14:19,74,20,832,97
2024-04-15 00:14:20,73,20,803,97
2024-04-15 00:14:21,73,20,816,97
2024-04-15 00:14:22,74,21,804,97
2024-04-15 00:14:23,74,21,807,97
2024-04-15 00:14:24,74,21,812,97
2024-04-15 00:14:25,74,21,815,97
2024-04-15 00:14:26,74,21,816,97
2024-04-15 00:14:27,74,21,819,97
2024-04-15 00:14:28,74,21,846,97
2024-04-15 00:14:29,74,21,791,97
2024-04-15 00:14:30,74,21,817,97
2024-04-15 00:14:31,74,20,815,97
2024-04-15 00:14:32,74,20,820,97
2024-04-15 00:14:33,74,20,814,97
2024-04-15 00:14:34,74,20,813,97
2024-04-15 00:14:35,74,20,801,97
2024-04-15 00:14:36,74,20,812,97
2024-04-15 00:14:37,74,20,795,97
2024-04-15 00:14:38,74,20,796,97
2024-04-15 00:14:39,74,20,809,97
2024-04-15 00:14:40,74,20,815,97
2024-04-15 00:14:41,74,20,804,97
2024-04-15 00:14:42,74,20,810,97
2024-04-15 00:14:43,74,21,817,97
2024-04-15 00:14:44,74,21,812,97
2024-04-15 00:14:45,74,21,811,97
2024-04-15 00:14:46,74,20,818,97
2024-04-15 00:14:47,74,20,828,97
2024-04-15 00:14:48,73,20,838,97
2024-04-15 00:14:49,73,20,825,97
2024-04-15 00:14:50,73,20,851,97
2024-04-15 00:14:51,73,20,781,97
2024-04-15 00:14:52,73,20,796,97
2024-04-15 00:14:53,74,20,803,97
2024-04-15 00:14:54,74,21,799,97
2024-04-15 00:14:55,75,21,809,97
2024-04-15 00:14:56,75,21,801,97
2024-04-15 00:14:57,75,21,821,97
2024-04-15 00:14:58,74,21,812,97
2024-04-15 00:14:59,74,21,864,97
2024-04-15 00:15:00,74,21,826,97
2024-04-15 00:15:01,73,21,821,97
2024-04-15 00:15:02,73,21,847,97
2024-04-15 00:15:03,73,21,817,97
2024-04-15 00:15:04,73,21,813,97
2024-04-15 00:15:05,73,21,817,97
2024-04-15 00:15:06,73,21,825,97
2024-04-15 00:15:07,73,21,828,97
2024-04-15 00:15:08,73,21,801,97
2024-04-15 00:15:09,73,21,808,97
2024-04-15 00:15:10,74,21,777,97
2024-04-15 00:15:11,74,21,796,97
2024-04-15 00:15:12,74,21,802,97
2024-04-15 00:15:13,74,21,813,97
2024-04-15 00:15:14,74,21,808,97
2024-04-15 00:15:15,74,20,819,97
2024-04-15 00:15:16,74,20,814,97
2024-04-15 00:15:17,74,20,866,97
2024-04-15 00:15:18,74,20,826,97
2024-04-15 00:15:19,73,20,819,97
2024-04-15 00:15:20,73,20,846,97
2024-04-15 00:15:21,73,20,817,97
2024-04-15 00:15:22,73,20,835,97
2024-04-15 00:15:23,73,20,821,97
2024-04-15 00:15:24,73,20,833,97
2024-04-15 00:15:25,72,20,797,97
2024-04-15 00:15:26,73,20,817,97
2024-04-15 00:15:27,73,20,806,97
2024-04-15 00:15:28,73,20,755,97
2024-04-15 00:15:29,74,20,759,97
2024-04-15 00:15:30,74,20,788,97
2024-04-15 00:15:31,75,20,776,97
2024-04-15 00:15:32,75,20,779,97
2024-04-15 00:15:33,76,20,760,97
2024-04-15 00:15:34,76,20,810,97
2024-04-15 00:15:35,77,20,763,97
2024-04-15 00:15:36,77,20,808,97
2024-04-15 00:15:37,76,20,813,97
2024-04-15 00:15:38,76,20,820,97
2024-04-15 00:15:39,75,20,849,97
2024-04-15 00:15:40,74,20,820,97
2024-04-15 00:15:41,74,20,871,97
2024-04-15 00:15:42,73,20,840,97
2024-04-15 00:15:43,73,20,844,97
2024-04-15 00:15:44,73,20,843,97
2024-04-15 00:15:45,72,20,828,97
2024-04-15 00:15:46,72,20,829,97
2024-04-15 00:15:47,72,20,817,97
2024-04-15 00:15:48,72,20,812,97
2024-04-15 00:15:49,72,20,816,97
2024-04-15 00:15:50,73,20,827,97
2024-04-15 00:15:51,73,20,830,97
2024-04-15 00:15:52,73,20,846,97
2024-04-15 00:15:53,73,20,817,97
2024-04-15 00:15:54,73,20,808,97
2024-04-15 00:15:55,73,20,813,97
2024-04-15 00:15:56,73,20,801,97
2024-04-15 00:15:57,73,20,791,97
2024-04-15 00:15:58,74,20,829,97
2024-04-15 00:15:59,74,20,777,97
2024-04-15 00:16:00,74,20,803,97
2024-04-15 00:16:01,74,20,822,97
2024-04-15 00:16:02,74,21,803,97
2024-04-15 00:16:03,74,21,812,97
2024-04-15 00:16:04,74,21,812,97
2024-04-15 00:16:05,74,21,816,97
2024-04-15 00:16:06,74,21,836,97
2024-04-15 00:16:07,73,21,832,97
2024-04-15 00:16:08,73,21,812,97
2024-04-15 00:16:09,73,21,823,97
2024-04-15 00:16:10,73,21,822,97
2024-04-15 00:16:11,73,21,808,97
2024-04-15 00:16:12,73,21,827,97
2024-04-15 00:16:13,73,21,824,97
2024-04-15 00:16:14,73,21,826,97
2024-04-15 00:16:15,73,21,817,97
2024-04-15 00:16:16,73,21,815,97
2024-04-15 00:16:17,73,21,819,97
2024-04-15 00:16:18,73,21,836,97
2024-04-15 00:16:19,73,21,816,97
2024-04-15 00:16:20,73,21,802,97
2024-04-15 00:16:21,73,21,815,97
2024-04-15 00:16:22,73,21,817,97
2024-04-15 00:16:23,73,21,808,97
2024-04-15 00:16:24,73,21,809,97
2024-04-15 00:16:25,74,21,809,97
2024-04-15 00:16:26,74,21,813,97
2024-04-15 00:16:27,74,21,818,97
2024-04-15 00:16:28,74,21,782,97
2024-04-15 00:16:29,74,21,783,97
2024-04-15 00:16:30,75,21,821,97
2024-04-15 00:16:31,74,21,783,97
2024-04-15 00:16:32,75,21,812,97
2024-04-15 00:16:33,75,21,816,97
2024-04-15 00:16:34,74,21,803,97
2024-04-15 00:16:35,74,21,808,97
2024-04-15 00:16:36,75,21,822,97
2024-04-15 00:16:37,75,21,801,97
2024-04-15 00:16:38,74,21,801,97
2024-04-15 00:16:39,74,21,778,97
2024-04-15 00:16:40,75,21,815,97
2024-04-15 00:16:41,75,21,805,97
2024-04-15 00:16:42,75,21,795,97
2024-04-15 00:16:43,75,21,784,97
2024-04-15 00:16:44,75,21,819,97
2024-04-15 00:16:45,75,21,811,97
2024-04-15 00:16:46,75,21,805,97
2024-04-15 00:16:47,75,21,819,97
2024-04-15 00:16:48,74,21,811,97
2024-04-15 00:16:49,74,21,808,97
2024-04-15 00:16:50,74,21,810,97
2024-04-15 00:16:51,74,21,813,97
2024-04-15 00:16:52,74,21,770,97
2024-04-15 00:16:53,74,21,808,97
2024-04-15 00:16:54,75,21,806,97
2024-04-15 00:16:55,75,21,781,97
2024-04-15 00:16:56,75,21,807,97
2024-04-15 00:16:57,75,21,802,97
2024-04-15 00:16:58,75,21,803,97
2024-04-15 00:16:59,75,21,818,97
2024-04-15 00:17:00,74,21,801,97
2024-04-15 00:17:01,74,21,816,97
2024-04-15 00:17:02,74,21,810,97
2024-04-15 00:17:03,74,21,800,97
2024-04-15 00:17:04,74,21,783,97
2024-04-15 00:17:05,75,21,791,97
2024-04-15 00:17:06,75,21,791,97
2024-04-15 00:17:07,75,21,791,97
2024-04-15 00:17:08,75,21,418,97
2024-04-15 00:17:08,75,21,418,97
2024-04-15 00:17:09,75,21,418,97
2024-04-15 00:17:09,75,21,418,97
2024-04-15 00:17:10,75,21,418,97
2024-04-15 00:17:11,75,21,418,97
2024-04-15 00:17:12,75,21,418,97
2024-04-15 00:17:13,75,21,418,97
2024-04-15 00:17:14,74,21,859,97
2024-04-15 00:17:14,74,21,859,97
2024-04-15 00:17:15,73,21,836,97
2024-04-15 00:17:16,72,21,818,97
2024-04-15 00:17:17,73,21,851,97
2024-04-15 00:17:18,72,21,811,97
2024-04-15 00:17:19,72,21,821,97
2024-04-15 00:17:20,73,21,803,97
2024-04-15 00:17:21,73,20,814,97
2024-04-15 00:17:22,73,20,804,97
2024-04-15 00:17:23,74,20,821,97
2024-04-15 00:17:24,74,21,781,97
2024-04-15 00:17:25,74,21,780,97
2024-04-15 00:17:26,75,21,814,97
2024-04-15 00:17:27,75,21,817,97
2024-04-15 00:17:27,75,21,817,97
2024-04-15 00:17:28,74,21,801,97
2024-04-15 00:17:29,74,21,823,97
2024-04-15 00:17:30,74,21,821,97
2024-04-15 00:17:31,74,21,794,97
2024-04-15 00:17:32,74,21,769,97
2024-04-15 00:17:33,75,21,782,97
2024-04-15 00:17:34,75,21,754,97
2024-04-15 00:17:35,76,20,759,97
2024-04-15 00:17:36,77,20,764,97
2024-04-15 00:17:37,77,20,802,97
2024-04-15 00:17:38,77,21,772,97
2024-04-15 00:17:39,77,21,796,97
2024-04-15 00:17:40,77,21,819,97
2024-04-15 00:17:41,76,21,804,97
2024-04-15 00:17:42,76,21,816,97
2024-04-15 00:17:43,76,21,835,97
2024-04-15 00:17:44,74,21,820,97
2024-04-15 00:17:45,74,21,836,97
2024-04-15 00:17:46,74,21,836,97
2024-04-15 00:17:47,73,21,825,97
2024-04-15 00:17:48,73,21,811,97
2024-04-15 00:17:49,73,21,805,97
2024-04-15 00:17:50,73,21,822,97
2024-04-15 00:17:51,73,21,806,97
2024-04-15 00:17:52,73,21,815,97
2024-04-15 00:17:53,74,21,820,97
2024-04-15 00:17:54,74,21,803,97
2024-04-15 00:17:55,74,21,811,97
2024-04-15 00:17:56,74,21,802,97
2024-04-15 00:17:57,74,21,774,97
2024-04-15 00:17:58,74,21,799,97
2024-04-15 00:17:59,75,21,781,97
2024-04-15 00:18:00,75,21,783,97
2024-04-15 00:18:01,75,21,815,97
2024-04-15 00:18:02,75,21,817,97
2024-04-15 00:18:03,75,21,813,97
2024-04-15 00:18:04,75,20,806,97
2024-04-15 00:18:05,74,20,782,97
2024-04-15 00:18:06,75,20,792,97
2024-04-15 00:18:07,75,20,783,97
2024-04-15 00:18:08,75,20,786,97
2024-04-15 00:18:09,75,20,803,97
2024-04-15 00:18:10,75,20,794,97
2024-04-15 00:18:11,75,20,792,97
2024-04-15 00:18:12,75,20,818,97
2024-04-15 00:18:13,75,21,808,97
2024-04-15 00:18:14,75,21,833,97
2024-04-15 00:18:15,75,21,805,97
2024-04-15 00:18:16,74,21,805,97
2024-04-15 00:18:17,74,21,817,97
2024-04-15 00:18:18,74,21,822,97
2024-04-15 00:18:19,74,21,804,97
2024-04-15 00:18:20,74,21,807,97
2024-04-15 00:18:21,74,21,777,97
2024-04-15 00:18:22,74,21,809,97
2024-04-15 00:18:23,74,21,813,97
2024-04-15 00:18:24,74,21,797,97
2024-04-15 00:18:25,74,21,794,97
2024-04-15 00:18:26,75,21,811,97
2024-04-15 00:18:27,75,21,810,97
2024-04-15 00:18:28,75,21,808,97
2024-04-15 00:18:29,75,22,809,97
2024-04-15 00:18:30,74,22,804,97
2024-04-15 00:18:31,74,22,796,97
2024-04-15 00:18:32,75,22,800,97
2024-04-15 00:18:33,75,22,815,97
2024-04-15 00:18:34,75,22,825,97
2024-04-15 00:18:35,74,22,801,97
2024-04-15 00:18:36,74,22,810,97
2024-04-15 00:18:37,74,22,797,97
2024-04-15 00:18:38,74,22,824,97
2024-04-15 00:18:39,74,22,815,97
2024-04-15 00:18:40,74,22,811,97
2024-04-15 00:18:41,74,22,804,97
2024-04-15 00:18:42,74,22,816,97
2024-04-15 00:18:43,74,22,806,97
2024-04-15 00:18:44,74,22,806,97
2024-04-15 00:18:45,74,22,799,97
2024-04-15 00:18:46,75,22,802,97
2024-04-15 00:18:47,75,22,776,97
2024-04-15 00:18:48,75,22,804,97
2024-04-15 00:18:49,75,22,810,97
2024-04-15 00:18:50,75,22,803,97
2024-04-15 00:18:51,75,21,819,97
2024-04-15 00:18:52,74,21,789,97
2024-04-15 00:18:53,75,21,830,97
2024-04-15 00:18:54,75,21,819,97
2024-04-15 00:18:55,74,21,813,97
2024-04-15 00:18:56,74,21,810,97
2024-04-15 00:18:57,74,21,804,97
2024-04-15 00:18:58,74,21,804,97
2024-04-15 00:18:59,74,21,805,97
2024-04-15 00:19:00,74,21,785,97
2024-04-15 00:19:01,75,21,805,97
2024-04-15 00:19:02,75,21,762,97
2024-04-15 00:19:03,75,21,806,97
2024-04-15 00:19:04,75,21,805,97
2024-04-15 00:19:05,75,21,826,97
2024-04-15 00:19:06,75,21,797,97
2024-04-15 00:19:07,75,21,826,97
2024-04-15 00:19:08,74,21,818,97
2024-04-15 00:19:09,74,21,842,97
2024-04-15 00:19:10,74,21,835,97
2024-04-15 00:19:11,74,21,816,97
2024-04-15 00:19:12,73,21,808,97
2024-04-15 00:19:13,73,21,806,97
2024-04-15 00:19:14,74,21,822,97
2024-04-15 00:19:15,74,21,803,97
2024-04-15 00:19:16,73,21,812,97
2024-04-15 00:19:17,74,21,826,97
2024-04-15 00:19:18,73,21,823,97
2024-04-15 00:19:19,73,21,835,97
2024-04-15 00:19:20,73,21,820,97
2024-04-15 00:19:21,73,21,833,97
2024-04-15 00:19:22,73,21,831,97
2024-04-15 00:19:23,73,21,828,97
2024-04-15 00:19:24,73,21,816,97
2024-04-15 00:19:25,73,21,812,97
2024-04-15 00:19:26,73,21,816,97
2024-04-15 00:19:27,73,21,802,97
2024-04-15 00:19:27,73,21,802,97
2024-04-15 00:19:28,74,21,811,97
2024-04-15 00:19:28,74,21,811,97
2024-04-15 00:19:29,74,21,779,97
2024-04-15 00:19:30,74,21,806,97
2024-04-15 00:19:31,74,21,811,97
2024-04-15 00:19:32,74,21,798,97
2024-04-15 00:19:33,74,21,802,97
2024-04-15 00:19:34,74,21,779,97
2024-04-15 00:19:35,75,21,807,97
2024-04-15 00:19:36,75,21,809,97
2024-04-15 00:19:37,75,21,816,97
2024-04-15 00:19:38,74,21,783,97
2024-04-15 00:19:39,75,21,836,97
2024-04-15 00:19:40,74,21,818,97
2024-04-15 00:19:41,74,21,824,97
2024-04-15 00:19:42,74,21,808,97
2024-04-15 00:19:43,74,21,815,97
2024-04-15 00:19:44,74,21,815,97
2024-04-15 00:19:45,74,21,845,97
2024-04-15 00:19:46,74,21,830,97
2024-04-15 00:19:47,73,21,810,97
2024-04-15 00:19:48,73,21,826,97
2024-04-15 00:19:49,73,21,830,97
2024-04-15 00:19:50,73,21,815,97
2024-04-15 00:19:51,73,21,861,97
2024-04-15 00:19:52,72,21,820,97
2024-04-15 00:19:53,73,21,800,97
2024-04-15 00:19:54,73,21,779,97
2024-04-15 00:19:55,74,21,771,97
2024-04-15 00:19:56,75,21,723,97
2024-04-15 00:19:57,75,21,723,97
2024-04-15 00:19:58,75,20,723,97
2024-04-15 00:19:59,75,20,723,97
2024-04-15 00:20:00,75,20,775,97
2024-04-15 00:20:01,76,20,792,97
2024-04-15 00:20:02,76,20,750,97
2024-04-15 00:20:03,77,20,816,97
2024-04-15 00:20:04,77,20,791,97
2024-04-15 00:20:05,76,20,791,97
2024-04-15 00:20:06,76,20,791,97
2024-04-15 00:20:07,76,20,762,97
2024-04-15 00:20:08,76,20,754,97
2024-04-15 00:20:09,76,20,761,97
2024-04-15 00:20:10,78,20,753,97
2024-04-15 00:20:11,78,20,775,97
2024-04-15 00:20:12,79,20,792,97
2024-04-15 00:20:13,78,20,812,97
2024-04-15 00:20:14,77,20,853,97
2024-04-15 00:20:15,76,20,875,97
2024-04-15 00:20:16,75,20,905,97
2024-04-15 00:20:17,74,20,910,97
2024-04-15 00:20:18,73,20,894,97
2024-04-15 00:20:19,71,20,922,97
2024-04-15 00:20:20,70,20,869,97
2024-04-15 00:20:21,69,20,890,97
2024-04-15 00:20:22,69,20,877,97
2024-04-15 00:20:23,69,20,888,97
2024-04-15 00:20:24,69,20,842,97
2024-04-15 00:20:25,68,20,872,97
2024-04-15 00:20:26,69,20,818,97
2024-04-15 00:20:27,69,20,814,97
2024-04-15 00:20:28,69,20,855,97
2024-04-15 00:20:29,70,20,850,97
2024-04-15 00:20:30,71,20,837,97
2024-04-15 00:20:31,71,20,837,97
2024-04-15 00:20:32,71,20,835,97
2024-04-15 00:20:33,71,19,823,97
2024-04-15 00:20:34,71,19,813,97
2024-04-15 00:20:35,71,19,810,97
2024-04-15 00:20:36,71,19,787,97
2024-04-15 00:20:37,73,19,787,97
2024-04-15 00:20:38,73,19,810,97
2024-04-15 00:20:39,74,19,774,97
2024-04-15 00:20:40,74,19,801,97
2024-04-15 00:20:41,75,19,815,97
2024-04-15 00:20:42,75,19,817,97
2024-04-15 00:20:43,74,19,817,97
2024-04-15 00:20:44,74,19,867,97
2024-04-15 00:20:45,73,19,864,97
2024-04-15 00:20:46,73,19,831,97
2024-04-15 00:20:47,73,19,871,97
2024-04-15 00:20:48,72,19,873,97
2024-04-15 00:20:49,71,19,836,97
2024-04-15 00:20:50,71,19,850,97
2024-04-15 00:20:51,71,19,826,97
2024-04-15 00:20:52,71,19,815,97
2024-04-15 00:20:53,72,19,833,97
2024-04-15 00:20:54,72,19,824,97
2024-04-15 00:20:55,72,19,823,97
2024-04-15 00:20:56,72,19,824,97
2024-04-15 00:20:57,72,19,852,97
2024-04-15 00:20:58,72,19,825,97
2024-04-15 00:20:59,72,19,830,97
2024-04-15 00:21:00,72,19,852,97
2024-04-15 00:21:01,72,19,819,97
2024-04-15 00:21:02,72,19,832,97
2024-04-15 00:21:03,72,19,861,97
2024-04-15 00:21:04,72,19,821,97
2024-04-15 00:21:05,71,19,865,97
2024-04-15 00:21:06,71,19,835,97
2024-04-15 00:21:07,71,19,815,97
2024-04-15 00:21:08,72,19,834,97
2024-04-15 00:21:09,72,19,800,97
2024-04-15 00:21:10,72,19,812,97
2024-04-15 00:21:11,73,19,812,97
2024-04-15 00:21:12,73,19,812,97
2024-04-15 00:21:13,73,19,864,97
2024-04-15 00:21:14,73,20,820,97
2024-04-15 00:21:15,72,20,842,97
2024-04-15 00:21:16,72,20,846,97
2024-04-15 00:21:17,72,20,860,97
2024-04-15 00:21:18,71,20,869,97
2024-04-15 00:21:19,71,20,846,97
2024-04-15 00:21:20,70,20,871,97
2024-04-15 00:21:21,71,20,850,97
2024-04-15 00:21:22,70,20,846,97
2024-04-15 00:21:23,70,20,844,97
2024-04-15 00:21:24,71,20,840,97
2024-04-15 00:21:25,71,20,845,97
2024-04-15 00:21:26,71,20,808,97
2024-04-15 00:21:27,71,20,833,97
2024-04-15 00:21:28,71,21,855,97
2024-04-15 00:21:28,71,21,855,97
2024-04-15 00:21:29,71,21,819,97
2024-04-15 00:21:29,71,21,868,97
2024-04-15 00:21:30,72,21,815,97
2024-04-15 00:21:31,71,21,867,97
2024-04-15 00:21:32,71,21,809,97
2024-04-15 00:21:33,72,21,813,97
2024-04-15 00:21:34,72,20,818,97
2024-04-15 00:21:35,73,20,799,97
2024-04-15 00:21:36,73,20,769,97
2024-04-15 00:21:37,74,20,805,97
2024-04-15 00:21:38,74,20,770,97
2024-04-15 00:21:39,74,20,803,97
2024-04-15 00:21:40,75,20,812,97
2024-04-15 00:21:41,75,20,815,97
2024-04-15 00:21:42,74,20,821,97
2024-04-15 00:21:43,74,20,857,97
2024-04-15 00:21:44,74,20,832,97
2024-04-15 00:21:45,73,20,864,97
2024-04-15 00:21:46,73,20,845,97
2024-04-15 00:21:47,73,20,845,97
2024-04-15 00:21:48,72,20,861,97
2024-04-15 00:21:49,72,20,847,97
2024-04-15 00:21:50,71,20,833,97
2024-04-15 00:21:51,71,20,827,97
